,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
27,Prüfidentifikator,SG1,,,,,,Muss,
28,Prüfidentifikator,SG1,RFF,,,,,Muss,
29,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
30,Prüfidentifikator,SG1,RFF,1154,13010,,Profil,,Profil
31,MP-ID Absender,SG2,,,,,,Muss,
32,MP-ID Absender,SG2,,,,,,Muss,
33,MP-ID Absender,SG2,NAD,,,,,Muss,
34,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,Dokumenten-/Nachrichtenausstellerbzw. -absender
35,MP-ID Absender,SG2,NAD,3039,,,"Beteiligter, Identifikation",X [117],
36,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,GS1
37,Ansprechpartner,SG4,,,,,,Kann,
38,Ansprechpartner,SG4,,,,,,Kann,
39,Ansprechpartner,SG4,CTA,,,,,Muss,
40,Ansprechpartner,SG4,CTA,3139,IC,,Informationsstelle,X,Informationsstelle
41,Ansprechpartner,SG4,CTA,3412,,,Abteilung oder Bearbeiter,X,
42,Kommunikationsverbindung,SG4,,,,,,,
43,Kommunikationsverbindung,SG4,,,,,,Muss,
44,Kommunikationsverbindung,SG4,COM,,,,,Muss,
45,Kommunikationsverbindung,SG4,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
46,Kommunikationsverbindung,SG4,COM,3155,TE,,Telefon,X [1P0..1],Telefon
47,MP-ID Empfänger,SG2,,,,,,Muss,
48,MP-ID Empfänger,SG2,,,,,,Muss,
49,MP-ID Empfänger,SG2,NAD,,,,,Muss,
50,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
51,MP-ID Empfänger,SG2,NAD,3039,,,"Beteiligter, Identifikation",X [117],
52,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,GS1
53,Abschnitts-Kontrollsegment,,,,,,,Muss,
54,Abschnitts-Kontrollsegment,,UNS,0081,D,,Trennung von Kopf- undPositionsteil,X,Trennung von Kopf- undPositionsteil
55,Name und Adresse,SG5,,,,,,Muss [2001],
56,Name und Adresse,SG5,,,,,,Muss [2001],
57,Name und Adresse,SG5,NAD,,,,,Muss,
58,Name und Adresse,SG5,NAD,3035,DED,,Profilerstellung,X,Profilerstellung
59,Identifikationsangabe,SG6,,,,,,Muss,
60,Identifikationsangabe,SG6,,,,,,Muss,
61,Identifikationsangabe,SG6,LOC,,,,,Muss,
62,Identifikationsangabe,SG6,LOC,3227,Z04,,Profilbezeichnung,X,Profilbezeichnung
63,Identifikationsangabe,SG6,LOC,3225,,,Bezeichnung,X [905][515],
64,Versionsangabe ,SG6,,,,,,,
65,Versionsangabe ,SG6,,,,,,Muss [2],
66,Versionsangabe ,SG6,DTM,,,,,Muss [2],
67,Versionsangabe ,SG6,DTM,2005,293,,Fertigstellungsdatum/-zeit,X,Fertigstellungsdatum/-zeit
68,Versionsangabe ,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],
69,Versionsangabe ,SG6,DTM,2379,304,,CCYYMMDDHHMMSSZZZ,X,CCYYMMDDHHMMSSZZZ
70,"Gültigkeit, Beginndatum Profilschar",SG6,,,,,,,
71,"Gültigkeit, Beginndatum Profilschar",SG6,,,,,,,
72,"Gültigkeit, Beginndatum Profilschar",SG6,DTM,,,,,,
73,"Gültigkeit, Beginndatum Profilschar",SG6,DTM,2005,157,,"Gültigkeit, Beginndatum",,"Gültigkeit, Beginndatum"
74,"Gültigkeit, Beginndatum Profilschar",SG6,DTM,2380,,,Datum oder Uhrzeit oder,,
75,"Gültigkeit, Beginndatum Profilschar",SG6,DTM,2379,610,,CCYYMM,,CCYYMM
76,lfd. Position,SG9,,,,,,Muss,
77,lfd. Position,SG9,,,,,,Muss,
78,lfd. Position,SG9,LIN,,,,,Muss,
79,lfd. Position,SG9,LIN,1082,,,Positionsnummer,X [908],
80,Produktidentifikation,SG9,,,,,,,
81,Produktidentifikation,SG9,,,,,,Muss,
82,Produktidentifikation,SG9,PIA,,,,,Muss,
83,Produktidentifikation,SG9,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
84,Produktidentifikation,SG9,PIA,7140,,,Medium / OBIS-Kennzahl,X [501],
85,Produktidentifikation,SG9,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
86,Mengenangaben,SG10,,,,,,Muss,
87,Mengenangaben,SG10,,,,,,Muss,
88,Mengenangaben,SG10,QTY,,,,,Muss,
89,Mengenangaben,SG10,QTY,6063,187,,Prognosewert,X,Prognosewert
90,Mengenangaben,SG10,QTY,6060,,,Menge,X [902] ∧[906],
91,Beginn Messperiode,SG10,,,,,,,
92,Beginn Messperiode,SG10,,,,,,Muss,
93,Beginn Messperiode,SG10,DTM,,,,,Muss,
94,Beginn Messperiode,SG10,DTM,2005,163,,"Verarbeitung,Beginndatum/-zeit",X,"Verarbeitung,Beginndatum/-zeit"
95,Beginn Messperiode,SG10,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],
96,Beginn Messperiode,SG10,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
97,Ende Messperiode,SG10,,,,,,,
98,Ende Messperiode,SG10,,,,,,Muss,
99,Ende Messperiode,SG10,DTM,,,,,Muss,
100,Ende Messperiode,SG10,DTM,2005,164,,"Verarbeitung,Endedatum/-zeit",X,"Verarbeitung,Endedatum/-zeit"
101,Ende Messperiode,SG10,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],
102,Ende Messperiode,SG10,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
103,Nachrichten-Endesegment,,,,,,,Muss,
104,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
105,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
106,Nutzdaten-Endesegment,,,,,,,Muss,
107,Nutzdaten-Endesegment,,UNZ,0036,,,Datenaustauschzähler,X,
108,Nutzdaten-Endesegment,,UNZ,0020,,,Datenaustauschreferenz,X,
